Date,Open,High,Low,Close,Volume
2020-05-20,8.935462935324942,8.9871417777898,8.833844433095647,8.914592742919922,587536000
2020-05-21,8.995588977205747,8.996582254257541,8.683528434138534,8.72104549407959,761068000
2020-05-22,8.770733780605472,9.03683055382397,8.659426119365394,8.970492362976074,1038764000
2020-05-26,9.100185812231855,9.12503194861191,8.618430459053387,8.663897514343262,770780000
2020-05-27,8.5717200048594,8.5794216903098,7.947350829276159,8.472586631774902,1175892000
2020-05-28,8.360285927330377,8.706385125248028,8.327489780511128,8.434575080871582,734896000
2020-05-29,8.501658565221103,8.82067584991455,8.432587896373802,8.82067584991455,745256000
2020-06-01,8.778685676901018,8.786139044935808,8.635823453606509,8.751852035522461,389876000
2020-06-02,8.741915542097436,8.78266169957155,8.604519169266093,8.770735740661621,391320000
2020-06-03,8.767754868250782,8.811482751931813,8.646259459334125,8.715330123901367,365440000
2020-06-04,8.67804533176041,8.892063372207687,8.62783444992384,8.716325759887695,424280000
2020-06-05,8.74416371287131,8.945504066976902,8.658158641672431,8.868945121765137,481748000
2020-06-08,8.826440228140672,8.838868493971896,8.63603657853043,8.75460433959961,387736000
2020-06-09,8.749633194746389,9.057609939303413,8.701162292308348,8.994224548339844,468488000
2020-06-10,9.115276667601618,9.445624603112948,9.101107479710079,9.31313705444336,632180000
2020-06-11,9.097626534337008,9.2082396818831,8.735710639738112,8.745902061462402,583652000
2020-06-12,9.110059416078007,9.134667518345411,8.653437455543614,8.881375312805176,570908000
2020-06-15,8.764793091830725,9.129692061605025,8.693701574447958,9.121240615844727,400004000
2020-06-16,9.17220189162035,9.213712893600825,8.788162066934026,9.016596794128418,535716000
2020-06-17,9.061586102861485,9.245775120270508,9.018334188607051,9.183135986328125,408304000
2020-06-18,9.174188600931451,9.229370971612544,9.062332316008169,9.165240287780762,254408000
2020-06-19,9.18959858782948,9.390938922555518,9.174435670130153,9.208240509033203,524160000
2020-06-22,9.246768868541754,9.476695050618543,9.220171418793713,9.472220420837402,398468000
2020-06-23,9.496331032385076,9.58730757963481,9.353653028688504,9.395909309387207,375108000
2020-06-24,9.422013440147458,9.501804874068604,9.092162257590573,9.182641983032227,449372000
2020-06-25,9.30220288867256,9.450598693665341,9.129695847070474,9.435684204101562,376072000
2020-06-26,9.445624728572614,9.445624728572614,9.0727711208658,9.102599143981934,592084000
2020-06-29,9.117265272317514,9.151816358411867,8.849058649941636,9.14734172821045,342248000
2020-06-30,9.260690499073652,9.47172542178639,9.213462711530727,9.443388938903809,367892000
2020-07-01,9.466256631521325,9.520942134354888,9.359123415191961,9.47545337677002,326648000
2020-07-02,9.583830317693366,9.681766795044908,9.52342801780693,9.557233810424805,364056000
2020-07-06,9.685993330757256,9.852037332291824,9.656910597586103,9.78293514251709,315892000
2020-07-07,9.889323129713429,10.012364587676132,9.794369726464941,9.8152494430542,357800000
2020-07-08,9.936548129608003,10.166475276441442,9.908460082794605,10.157526016235352,365480000
2020-07-09,10.320837695475568,10.509501363844844,10.174927184561719,10.448850631713867,494548000
2020-07-10,10.528142745112083,10.594261828840493,10.31934469038557,10.419269561767578,497676000
2020-07-13,10.534357598250097,10.730478013100093,9.967619466000675,9.99471378326416,457076000
2020-07-14,10.01733260465022,10.343206836594302,9.729489407314276,10.317604064941406,542676000
2020-07-15,10.354643532436837,10.373285456655864,9.9981949595581,10.168713569641113,403984000
2020-07-16,9.95767661924684,10.148328658378837,9.838860452437093,10.076741218566895,344964000
2020-07-17,10.16697689858256,10.189845028416856,10.030015604002152,10.14311408996582,266284000
2020-07-20,10.215445849899917,10.470974892299653,10.098618052123475,10.450592041015625,284852000
2020-07-21,10.452826194760581,10.49955806042744,10.227871487131212,10.26938247680664,277036000
2020-07-22,10.308161365872728,10.541815989518545,10.23259614351377,10.379003524780273,367292000
2020-07-23,10.390189182924372,10.486634124309322,9.973836090293624,10.071772575378418,411660000
2020-07-24,9.818479092225905,10.305425850353402,9.721040433377166,10.136150360107422,473292000
2020-07-27,10.17368489136173,10.381985159654809,10.15926726913902,10.361851692199707,292132000
2020-07-28,10.314871041356408,10.32257624250495,10.15081549413575,10.157029151916504,271636000
2020-07-29,10.331277485949975,10.456058901678837,10.287778082878747,10.405599594116211,284508000
2020-07-30,10.315621656996047,10.562202444106603,10.236328022609444,10.553254127502441,308880000
2020-07-31,10.50279052923152,10.704878102033073,10.37328604155994,10.553996086120605,386080000
2020-08-03,10.671070091242163,11.035223811270463,10.65391876498306,10.947230339050293,412720000
2020-08-04,10.986752340660678,11.163484573364258,10.843576512922905,11.163484573364258,310336000
2020-08-05,11.1796422711166,11.306660504702798,11.102337090051451,11.222146987915039,249924000
2020-08-06,11.284788588104904,11.292991603889252,11.114767787246265,11.270620346069336,244316000
2020-08-07,11.247750090326356,11.438899949925162,10.974324500566038,11.135396957397461,342516000
2020-08-10,11.269378890384155,11.342954759845608,10.79436251780805,11.101097106933594,427796000
2020-08-11,11.010368494518175,11.073008586632106,10.733959759991317,10.7878999710083,354512000
2020-08-12,10.927841038864878,11.401364757603481,10.895526798098468,11.374768257141113,464412000
2020-08-13,11.479916428422287,11.654661258068517,11.290755870974403,11.377506256103516,374460000
2020-08-14,11.464006479493863,11.637756604352083,11.375019266250126,11.497812271118164,366436000
2020-08-17,11.78341797703203,12.338721639164778,11.749613132917666,12.266387939453125,621300000
2020-08-18,12.378743390949941,12.424480592120492,12.017075773384475,12.190576553344727,503448000
2020-08-19,12.226120712995726,12.244514205502846,12.028756205783154,12.069025039672852,622624000
2020-08-20,11.906461947059135,12.304172183815249,11.810762299072946,12.071511268615723,921388000
2020-08-21,12.131912481796963,12.735438636151011,12.125449442125898,12.610905647277832,999868000
2020-08-24,12.810010684230033,12.838596552750959,12.435913860335274,12.647446632385254,490564000
2020-08-25,12.558456133077177,12.688209041803288,12.501782219926314,12.677023887634277,289076000
2020-08-26,12.725991685415721,12.79484543135099,12.605187089337212,12.699892044067383,321244000
2020-08-27,12.70834567743216,12.776454137419815,12.494576065951163,12.555973052978516,317604000
2020-08-28,12.602454409975303,13.07274675410688,12.570140159294503,13.072498321533203,537160000
2020-08-31,13.107297710621298,13.497302711489002,12.963128117456806,13.297950744628906,500840000
2020-09-01,13.406855757117219,13.917818175661797,13.363591845452834,13.74600601196289,511316000
2020-09-02,14.62396658977693,14.64684250423329,13.824577727830716,14.268655776977539,874012000
2020-09-03,13.753713485703926,13.809160874427366,12.80886846988595,12.944876670837402,945128000
2020-09-04,12.71438074626908,13.103508301994463,11.641236233560134,12.554006576538086,1463684000
2020-09-08,11.670827490333822,12.481902772745954,11.640742031689909,11.848359107971191,795728000
2020-09-09,12.332716222048454,12.739745856584113,12.165379076629385,12.646007537841797,736200000
2020-09-10,12.918769110397905,12.994356938663318,12.100980363374202,12.244945526123047,698684000
2020-09-11,12.417751873748696,12.583845521051666,11.83120166985141,12.098493576049805,636928000
2020-09-14,13.010023410133604,13.242752993061371,12.562713786469418,12.80240535736084,1201744000
2020-09-15,13.207938797341011,13.226587244377473,12.758143300838443,12.920507431030273,727556000
2020-09-16,12.88694277948844,13.02170750232912,12.445849671255177,12.446595191955566,556384000
2020-09-17,12.066419314288503,12.52143733948817,11.969448508524536,12.395872116088867,792512000
2020-09-18,12.525412994162199,12.563952422932113,11.923696338853885,12.12310791015625,698460000
2020-09-21,11.86029406096583,12.454551820156114,11.839905113708335,12.44933032989502,721044000
2020-09-22,12.506767294795011,12.579371147984176,12.08954412011194,12.56917667388916,646452000
2020-09-23,12.507262859802452,12.657941494631,12.013706388530835,12.057964324951172,647012000
2020-09-24,12.006745263131892,12.50129674587653,11.948810907879453,12.280998229980469,731240000
2020-09-25,12.37995930307491,12.81359341042278,12.179304208660158,12.803895950317383,588016000
2020-09-28,12.969492081929529,12.980930038377432,12.680817182936027,12.96427059173584,573808000
2020-09-29,12.867301008299274,13.369809494477751,12.863074493765462,13.153986930847168,621460000
2020-09-30,13.086103752297042,13.548580675580677,13.078893259891974,13.457079887390137,689184000
2020-10-01,13.683348208064956,13.688071736035704,13.387710370072455,13.540626525878906,525004000
2020-10-02,13.153241172734813,13.44614260834066,12.980184565391687,12.991374015808105,552496000
2020-10-05,13.164181528727003,13.570216220179136,13.151003074175092,13.568475723266602,479820000
2020-10-06,13.754957214450531,14.065264550133465,13.590852555868134,13.661964416503906,784420000
2020-10-07,13.923786729329015,14.042638475157641,13.788275536042313,13.888230323791504,418084000
2020-10-08,13.998625545872363,14.008074497442983,13.683346224032253,13.763657569885254,378900000
2020-10-09,13.692298713449562,13.749238090470126,13.586625429092514,13.688071250915527,346892000
2020-10-12,13.913591020870141,14.269151250700197,13.837009167737346,14.148807525634766,434744000
2020-10-13,14.218924969070205,14.270642853771273,13.942682072541785,14.170936584472656,344604000
2020-10-14,14.212956496432877,14.264922886129455,13.884250206462303,14.018766403198242,276100000
2020-10-15,13.7358113145266,13.929752918930133,13.693044417342875,13.894197463989258,267224000
2020-10-16,13.96058405122219,14.044874357852594,13.717659097272511,13.736556053161621,242392000
2020-10-19,13.827559686516892,13.907622529912283,13.334002276993704,13.424509048461914,298068000
2020-10-20,13.509794010029397,13.724871025768707,13.433709170027877,13.571457862854004,229212000
2020-10-21,13.55106984318131,13.716666494155783,13.404370150058263,13.451363563537598,219596000
2020-10-22,13.449127329584885,13.537892674582903,13.159954430178722,13.288503646850586,290480000
2020-10-23,13.37701796276027,13.519491128255543,13.21912978294742,13.516507148742676,233484000
2020-10-26,13.354142321801762,13.618450238161603,12.967750191982374,13.069942474365234,336896000
2020-10-27,13.23379931227968,13.369061984732776,13.11992056172702,13.324057579040527,250520000
2020-10-28,13.126385854290977,13.188049707227659,12.540582096891148,12.558484077453613,376520000
2020-10-29,12.768838326092173,13.121166120183615,12.680818504298344,12.95333194732666,320080000
2020-10-30,12.780274436354883,12.86630429338477,12.233258625540165,12.465989112854004,416820000
2020-11-02,12.589069276227741,12.767097924979993,12.327745281962157,12.512487411499023,299652000
2020-11-03,12.63954302876551,13.033891238095508,12.53436674945058,12.94885540008545,272900000
2020-11-04,13.316598246406535,13.752470792021674,13.264631851760678,13.719400405883789,410228000
2020-11-05,14.085651180634382,14.261192818538987,13.91508157682387,14.08316421508789,319028000
2020-11-06,14.03318712124654,14.509588050674013,13.819603063155224,14.482983589172363,383348000
2020-11-09,14.473537042533199,14.61178275956872,13.536897458927408,13.556788444519043,582976000
2020-11-10,13.53266964084014,13.53266964084014,12.55972815670973,12.700709342956543,644068000
2020-11-11,12.982918253581106,13.362099908071459,12.877990493799244,13.345191955566406,404744000
2020-11-12,13.405861285173073,13.691303689939454,13.243745638126441,13.383731842041016,365812000
2020-11-13,13.55330655700008,13.59458146386751,12.988388755362086,13.224848747253418,346312000
2020-11-16,13.101022892269615,13.57543482478266,13.084612902797199,13.441913604736328,413776000
2020-11-17,13.478962824136428,13.52247524343966,13.231562827098397,13.349419593811035,312028000
2020-11-18,13.392184564746637,13.531922248694801,13.113455665930692,13.35588264465332,510924000
2020-11-19,13.14105457354579,13.414313464918354,13.028916331604549,13.36732006072998,565936000
2020-11-20,13.380998788450635,13.421278723505878,12.994108622693009,13.016736030578613,341088000
2020-11-23,13.09978409118747,13.309887218980153,12.944878906259452,13.068703651428223,361356000
2020-11-24,13.071185886209618,13.090579854954449,12.815083440234448,12.887438774108887,346500000
2020-11-25,12.96178411756884,13.197497637148764,12.94935213399809,13.162936210632324,259916000
2020-11-27,13.302424222397182,13.33474813562024,13.09903368840049,13.189291000366211,167276000
2020-11-30,13.193021446045464,13.339721115566775,12.901859617237223,13.328780174255371,286952000
2020-12-01,13.419039943942463,13.455341867991653,13.156471550429629,13.317344665527344,296948000
2020-12-02,13.278060696110973,13.599308062330183,13.1624414271629,13.47100830078125,283360000
2020-12-03,13.517764495771466,13.589892631736793,13.260592045398973,13.327247619628906,199520000
2020-12-04,13.379479051472986,13.490407545452614,13.320036096172974,13.488666534423828,202244000
2020-12-07,13.531446072669704,13.660779007324052,13.430716006232535,13.536917686462402,223244000
2020-12-08,13.515277208917487,13.528956715154852,13.213334699311595,13.28148365020752,271920000
2020-12-09,13.232236003515796,13.345153115732616,12.802204474515289,12.864383697509766,401300000
2020-12-10,12.802954326775467,13.00167911942457,12.783553675745933,12.90567398071289,207764000
2020-12-11,12.900699188489625,12.953179048728904,12.757189593634664,12.946463584899902,209264000
2020-12-14,13.020830120753207,13.320036392826733,13.01038405434784,13.240447044372559,270156000
2020-12-15,13.3707718895099,13.39489745979019,13.11907107095995,13.291929244995117,193016000
2020-12-16,13.353611291227617,13.36828606791019,13.144689037378825,13.174535751342773,223116000
2020-12-17,13.2981479389699,13.310833124873806,13.110864499454864,13.27277946472168,231384000
2020-12-18,13.310335327964504,13.336201912214122,13.003419287690592,13.203885078430176,342064000
2020-12-21,13.007646335173467,13.301380961244586,12.900946562414616,13.263824462890625,302332000
2020-12-22,13.250891065643227,13.268798334208665,12.987002216302992,13.210101127624512,185580000
2020-12-23,13.187964500320144,13.206867037891026,12.938253278699113,12.94248104095459,179144000
2020-12-24,12.97033968408649,13.065100970275514,12.872345904910631,12.92706298828125,97884000
2020-12-28,12.995460029586082,12.995460029586082,12.697746203513814,12.833793640136719,212564000
2020-12-29,12.858664715222053,13.005407733251095,12.776339097439232,12.87682056427002,170372000
2020-12-30,12.923580958552987,13.145934160333939,12.830561632243954,13.078283309936523,225396000
2020-12-31,13.069081697926531,13.083506947592985,12.84871807733126,12.98799991607666,192424000
2021-01-04,13.036996628743378,13.582433110247534,12.895973780811365,13.046198844909668,560640000
2021-01-05,13.032516872741898,13.374502622372711,13.019832636772176,13.335951805114746,322760000
2021-01-06,13.154638288108194,13.177022849780169,12.521405575778882,12.549758911132812,580424000
2021-01-07,12.900946780331147,13.309091919233424,12.820363118117218,13.275514602661133,461480000
2021-01-08,13.293919104792138,13.352118201712143,12.975063652438749,13.208608627319336,292528000
2021-01-11,13.349882219992052,13.88934991932038,13.293921285257271,13.551591873168945,518344000
2021-01-12,13.68191920101054,13.683909741204818,13.276511249736272,13.415543556213379,291476000
2021-01-13,13.420763670245865,13.555071023692324,13.316303027862848,13.462299346923828,210028000
2021-01-14,13.505328397210821,13.529951129095025,13.112853322479959,13.132501602172852,283120000
2021-01-15,13.16010939853899,13.25686026552302,12.782557674546371,12.793500900268555,277780000
2021-01-19,12.949446142963154,13.02679731028673,12.77808038942773,12.95840072631836,226188000
2021-01-20,13.04445641294081,13.36157087660753,12.989739333786316,13.29715347290039,258572000
2021-01-21,13.349632577259866,13.927402474262239,13.184982279201542,13.7963285446167,337780000
2021-01-22,13.669480325264736,13.770708473479296,13.557308952457124,13.642121315002441,246820000
2021-01-25,13.711018054558481,13.757528189213795,13.168566485898285,13.58317756652832,251112000
2021-01-26,13.51080260198124,13.574722854293821,13.318793264703206,13.36629867553711,163980000
2021-01-27,13.162099460401164,13.164835741319445,12.728088683861888,12.851452827453613,371272000
2021-01-28,12.92954887671929,13.271286051874542,12.893981971050982,12.984017372131348,228316000
2021-01-29,13.00789280284213,13.266310008842897,12.84523212819906,12.923080444335938,271552000
2021-02-01,12.986258366188409,13.202641846107586,12.83653046690739,13.169065475463867,217204000
2021-02-02,13.329984932916615,13.502345023877039,13.217315428489607,13.487174034118652,220440000
2021-02-03,13.566015475389744,13.860248208938296,13.447129576053145,13.461057662963867,245408000
2021-02-04,13.46155462652012,13.60332319408904,13.269296744638849,13.594120979309082,201340000
2021-02-05,13.654559959985026,13.666747036533561,13.476229206080044,13.521246910095215,169152000
2021-02-08,13.656799251100956,14.39946808686002,13.656799251100956,14.36464786529541,434624000
2021-02-09,14.267148904678315,14.508404628817875,14.149505903817214,14.190047264099121,287560000
2021-02-10,14.389017977701,14.828500284484402,14.26789297724074,14.688472747802734,485352000
2021-02-11,14.903367720561645,15.193868916559543,14.848401111304003,15.172478675842285,450828000
2021-02-12,14.972759615299346,15.212771494540394,14.699170418654422,14.884465217590332,374756000
2021-02-16,14.986936092155004,15.293604492895591,14.873272272609666,15.251570701599121,321960000
2021-02-17,15.093136657546811,15.14536793027898,14.704143611075722,14.829497337341309,274756000
2021-02-18,14.653407246591904,14.796916836680797,14.500197331565527,14.752894401550293,233868000
2021-02-19,14.947390182953654,15.099107664393724,14.770552807333134,14.849893569946289,271724000
2021-02-22,14.698922288674808,15.055582861112889,14.251480563869782,14.282073020935059,325884000
2021-02-23,14.003010965897,14.165672613131727,13.320780447752483,14.069418907165527,391780000
2021-02-24,14.050268938182565,14.43229798344174,13.68540047372523,14.42458724975586,448320000
2021-02-25,13.973416830192615,14.300977418786859,13.148423242582279,13.239204406738281,824436000
2021-02-26,13.681917670854737,13.783394411878966,13.29242744323524,13.644113540649414,500932000
2021-03-01,13.803791109861447,13.853534691004315,13.483692697486628,13.770711898803711,353184000
2021-03-02,13.828659823403687,13.849054792199592,13.32724682102197,13.337444305419922,264116000
2021-03-03,13.357343042088633,13.382462935621067,12.733063022967233,12.739032745361328,377592000
2021-03-04,12.735053297663734,12.90840960500294,12.021733103971219,12.3067626953125,573344000
2021-03-05,12.48558876020493,12.48558876020493,11.619307359237807,12.397542953491211,542840000
2021-03-08,12.386102995034543,12.40724370649822,11.507137260717878,11.533750534057617,543112000
2021-03-09,12.072160122978335,12.556330138602013,12.001500032074086,12.46029281616211,521824000
2021-03-10,12.779009616841924,12.917841248683985,12.397844294613398,12.40854263305664,384376000
2021-03-11,12.887982786943063,12.983772381108242,12.673514929162938,12.9312744140625,299916000
2021-03-12,12.587675358151452,12.827024017393462,12.529704849600746,12.79443073272705,243964000
2021-03-15,12.803141162521834,13.143503346507048,12.706108237775904,13.128077507019043,221988000
2021-03-16,13.292537069306986,13.447790141533767,13.0539352931175,13.22760009765625,272128000
2021-03-17,12.977305373429337,13.388825038522612,12.927295957365558,13.277361869812012,243864000
2021-03-18,13.07358935587392,13.120861535601579,12.656098001762194,12.661571502685547,293896000
2021-03-19,12.688940826273994,12.859619725532603,12.552099497380718,12.784232139587402,299208000
2021-03-22,12.850912459188029,13.330354946608361,12.844940676234321,13.123102188110352,297804000
2021-03-23,13.190776400457926,13.280594218123273,12.958892409753085,13.008155822753906,222048000
2021-03-24,13.088271002303621,13.096233063845542,12.576235180945393,12.582454681396484,245840000
2021-03-25,12.439642442353005,12.653861664457352,12.21323193641956,12.475220680236816,295144000
2021-03-26,12.494377029182635,12.794682152334557,12.314244068153682,12.777763366699219,363968000
2021-03-29,12.75885368993943,12.999944000887075,12.63917981486877,12.88624095916748,273520000
2021-03-30,12.78050268700151,12.913114819439107,12.644158664289982,12.810110092163086,200204000
2021-03-31,12.953171610679242,13.405992636649641,12.92032964824426,13.28432846069336,314776000
2021-04-01,13.507253333989027,13.803576941304831,13.446544640826513,13.745606422424316,308276000
2021-04-05,13.801088900176397,13.946886947789313,13.667232519024436,13.920514106750488,255672000
2021-04-06,13.932708540949296,13.986947180883924,13.707542304084875,13.795120239257812,191744000
2021-04-07,13.814276132527263,14.175289010956332,13.645837117597932,14.07576847076416,251284000
2021-04-08,14.184494625705307,14.40219704194107,14.180761787034063,14.24843692779541,244416000
2021-04-09,14.145930293598289,14.339001489543403,14.107117501169766,14.331039428710938,195172000
2021-04-12,14.221317360385132,15.278977778996202,14.071537799554179,15.136164665222168,869324000
2021-04-13,15.15855755137292,15.624814088647074,15.05331389396944,15.604412078857422,676212000
2021-04-14,15.550175240850045,15.645217904329263,15.154578744758526,15.203842163085938,385500000
